grp;grp2;aphgrp;perfgrp;subj;contr;contrnum;sent;item;acc;rt;cleanRT;senttype;corr;N;PerCorr;chance
LCVA;above;Fluent;normal;54066;PvA;1;P;6;1;249;249;expt;19;20;95;above
LCVA;above;Fluent;normal;54066;PvA;1;P;7;1;291;291;expt;19;20;95;above
LCVA;above;Fluent;normal;54066;PvA;1;P;8;1;269;269;expt;19;20;95;above
LCVA;above;Fluent;normal;54066;PvA;1;P;9;1;506;506;expt;19;20;95;above
LCVA;above;Fluent;normal;54066;PvA;1;P;10;1;175;175;expt;19;20;95;above
LCVA;above;Fluent;normal;54066;PvA;1;P;11;1;280;280;expt;19;20;95;above
LCVA;above;Fluent;normal;54066;PvA;1;P;12;1;255;255;expt;19;20;95;above
LCVA;above;Fluent;normal;54066;PvA;1;P;13;1;439;439;expt;19;20;95;above
LCVA;above;Fluent;normal;54066;PvA;1;P;14;1;218;218;expt;19;20;95;above
LCVA;above;Fluent;normal;54066;PvA;1;P;15;1;634;634;expt;19;20;95;above
LCVA;above;Fluent;normal;54066;PvA;1;P;16;1;211;211;expt;19;20;95;above
LCVA;above;Fluent;normal;54066;PvA;1;P;17;1;222;222;expt;19;20;95;above
LCVA;above;Fluent;normal;54066;PvA;1;P;18;1;496;496;expt;19;20;95;above
LCVA;above;Fluent;normal;54066;PvA;1;P;19;1;209;209;expt;19;20;95;above
LCVA;above;Fluent;normal;54066;PvA;1;P;20;1;233;233;expt;19;20;95;above
LCVA;above;Fluent;normal;54066;REF3NP;2;3NP;1;1;329;329;base;20;20;100;above
LCVA;above;Fluent;normal;54066;REF3NP;2;3NP;2;1;326;326;base;20;20;100;above
LCVA;above;Fluent;normal;54066;REF3NP;2;3NP;3;1;346;346;base;20;20;100;above
LCVA;above;Fluent;normal;54066;REF3NP;2;3NP;4;1;151;151;base;20;20;100;above
LCVA;above;Fluent;normal;54066;REF3NP;2;3NP;5;1;369;369;base;20;20;100;above
LCVA;above;Fluent;normal;54066;REF3NP;2;3NP;6;1;183;183;base;20;20;100;above
LCVA;above;Fluent;normal;54066;REF3NP;2;3NP;7;1;271;271;base;20;20;100;above
LCVA;above;Fluent;normal;54066;REF3NP;2;3NP;8;1;546;546;base;20;20;100;above
LCVA;above;Fluent;normal;54066;REF3NP;2;3NP;9;1;311;311;base;20;20;100;above
LCVA;above;Fluent;normal;54066;REF3NP;2;3NP;10;1;712;712;base;20;20;100;above
LCVA;above;Fluent;normal;54066;REF3NP;2;3NP;11;1;249;249;base;20;20;100;above
LCVA;above;Fluent;normal;54066;REF3NP;2;3NP;12;1;90;90;base;20;20;100;above
LCVA;above;Fluent;normal;54066;REF3NP;2;3NP;13;1;343;343;base;20;20;100;above
LCVA;above;Fluent;normal;54066;REF3NP;2;3NP;14;1;243;243;base;20;20;100;above
LCVA;above;Fluent;normal;54066;REF3NP;2;3NP;15;1;386;386;base;20;20;100;above
LCVA;above;Fluent;normal;54066;REF3NP;2;3NP;16;1;493;493;base;20;20;100;above
LCVA;above;Fluent;normal;54066;REF3NP;2;3NP;17;1;269;269;base;20;20;100;above
LCVA;above;Fluent;normal;54066;REF3NP;2;3NP;18;1;335;335;base;20;20;100;above
LCVA;above;Fluent;normal;54066;REF3NP;2;3NP;19;1;263;263;base;20;20;100;above
LCVA;above;Fluent;normal;54066;REF3NP;2;3NP;20;1;197;197;base;20;20;100;above
LCVA;above;Fluent;normal;54066;REF3NP;2;REF;1;1;323;323;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;REF3NP;2;REF;2;1;261;261;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;REF3NP;2;REF;3;1;481;481;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;REF3NP;2;REF;4;1;276;276;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;REF3NP;2;REF;5;1;28;28;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;REF3NP;2;REF;6;1;146;146;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;REF3NP;2;REF;7;1;100;100;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;REF3NP;2;REF;8;1;202;202;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;REF3NP;2;REF;9;1;126;126;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;REF3NP;2;REF;10;1;235;235;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;REF3NP;2;REF;11;1;336;336;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;REF3NP;2;REF;12;1;300;300;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;REF3NP;2;REF;13;1;200;200;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;REF3NP;2;REF;14;1;311;311;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;REF3NP;2;REF;15;1;268;268;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;REF3NP;2;REF;16;1;291;291;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;REF3NP;2;REF;17;1;457;457;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;REF3NP;2;REF;18;1;274;274;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;REF3NP;2;REF;19;1;276;276;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;REF3NP;2;REF;20;1;393;393;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;SOPROSO;2;SO;1;1;111;111;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOPROSO;2;SO;2;1;463;463;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOPROSO;2;SO;3;1;456;456;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOPROSO;2;SO;4;1;585;585;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOPROSO;2;SO;5;1;409;409;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOPROSO;2;SO;6;1;377;377;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOPROSO;2;SO;7;1;337;337;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOPROSO;2;SO;8;1;449;449;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOPROSO;2;SO;9;1;373;373;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOPROSO;2;SO;10;1;397;397;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOPROSO;2;SO;11;1;228;228;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOPROSO;2;SO;12;1;1761;1761;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOPROSO;2;SO;13;1;248;248;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOPROSO;2;SO;14;1;429;429;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOPROSO;2;SO;15;1;339;339;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOPROSO;2;SO;16;1;307;307;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOPROSO;2;SO;17;1;229;229;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOPROSO;2;SO;18;1;1581;1581;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOPROSO;2;SO;19;1;178;178;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOPROSO;2;SO;20;1;1393;1393;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOPROSO;2;SOPRO;1;1;2882;2882;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;SOPROSO;2;SOPRO;2;1;306;306;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;SOPROSO;2;SOPRO;3;1;534;534;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;SOPROSO;2;SOPRO;4;1;147;147;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;SOPROSO;2;SOPRO;5;1;573;573;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;SOPROSO;2;SOPRO;6;1;357;357;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;SOPROSO;2;SOPRO;7;1;407;407;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;SOPROSO;2;SOPRO;8;1;2343;2343;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;SOPROSO;2;SOPRO;9;1;562;562;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;SOPROSO;2;SOPRO;10;1;483;483;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;SOPROSO;2;SOPRO;11;1;501;501;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;SOPROSO;2;SOPRO;12;1;466;466;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;SOPROSO;2;SOPRO;13;1;2022;2022;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;SOPROSO;2;SOPRO;14;1;455;455;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;SOPROSO;2;SOPRO;15;1;338;338;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;SOPROSO;2;SOPRO;16;1;379;379;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;SOPROSO;2;SOPRO;17;1;1799;1799;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;SOPROSO;2;SOPRO;18;1;530;530;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;SOPROSO;2;SOPRO;19;1;504;504;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;SOPROSO;2;SOPRO;20;1;804;804;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;SOPROSSPRO;1;SOPRO;1;1;2882;2882;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;SOPROSSPRO;1;SOPRO;2;1;306;306;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;SOPROSSPRO;1;SOPRO;3;1;534;534;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;SOPROSSPRO;1;SOPRO;4;1;147;147;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;SOPROSSPRO;1;SOPRO;5;1;573;573;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;SOPROSSPRO;1;SOPRO;6;1;357;357;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;SOPROSSPRO;1;SOPRO;7;1;407;407;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;SOPROSSPRO;1;SOPRO;8;1;2343;2343;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;SOPROSSPRO;1;SOPRO;9;1;562;562;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;SOPROSSPRO;1;SOPRO;10;1;483;483;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;SOPROSSPRO;1;SOPRO;11;1;501;501;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;SOPROSSPRO;1;SOPRO;12;1;466;466;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;SOPROSSPRO;1;SOPRO;13;1;2022;2022;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;SOPROSSPRO;1;SOPRO;14;1;455;455;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;SOPROSSPRO;1;SOPRO;15;1;338;338;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;SOPROSSPRO;1;SOPRO;16;1;379;379;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;SOPROSSPRO;1;SOPRO;17;1;1799;1799;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;SOPROSSPRO;1;SOPRO;18;1;530;530;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;SOPROSSPRO;1;SOPRO;19;1;504;504;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;SOPROSSPRO;1;SOPRO;20;1;804;804;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;SOPROSSPRO;1;SSPRO;1;1;383;383;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOPROSSPRO;1;SSPRO;2;1;234;234;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOPROSSPRO;1;SSPRO;3;1;278;278;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOPROSSPRO;1;SSPRO;4;1;350;350;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOPROSSPRO;1;SSPRO;5;1;521;521;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOPROSSPRO;1;SSPRO;6;1;936;920,2185873;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOPROSSPRO;1;SSPRO;7;1;494;494;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOPROSSPRO;1;SSPRO;8;1;313;313;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOPROSSPRO;1;SSPRO;9;1;279;279;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOPROSSPRO;1;SSPRO;10;1;566;566;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOPROSSPRO;1;SSPRO;11;1;566;566;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOPROSSPRO;1;SSPRO;12;1;509;509;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOPROSSPRO;1;SSPRO;13;1;496;496;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOPROSSPRO;1;SSPRO;14;1;321;321;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOPROSSPRO;1;SSPRO;15;1;270;270;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOPROSSPRO;1;SSPRO;16;1;445;445;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOPROSSPRO;1;SSPRO;17;1;374;374;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOPROSSPRO;1;SSPRO;18;1;503;503;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOPROSSPRO;1;SSPRO;19;1;293;293;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOPROSSPRO;1;SSPRO;20;1;204;204;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOREFSO;3;SO;1;1;111;111;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOREFSO;3;SO;2;1;463;463;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOREFSO;3;SO;3;1;456;456;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOREFSO;3;SO;4;1;585;585;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOREFSO;3;SO;5;1;409;409;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOREFSO;3;SO;6;1;377;377;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOREFSO;3;SO;7;1;337;337;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOREFSO;3;SO;8;1;449;449;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOREFSO;3;SO;9;1;373;373;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOREFSO;3;SO;10;1;397;397;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOREFSO;3;SO;11;1;228;228;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOREFSO;3;SO;12;1;1761;1761;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOREFSO;3;SO;13;1;248;248;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOREFSO;3;SO;14;1;429;429;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOREFSO;3;SO;15;1;339;339;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOREFSO;3;SO;16;1;307;307;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOREFSO;3;SO;17;1;229;229;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOREFSO;3;SO;18;1;1581;1581;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOREFSO;3;SO;19;1;178;178;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOREFSO;3;SO;20;1;1393;1393;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOREFSO;3;SOREF;1;1;370;370;expt;19;20;95;above
LCVA;above;Fluent;normal;54066;SOREFSO;3;SOREF;2;1;335;335;expt;19;20;95;above
LCVA;above;Fluent;normal;54066;SOREFSO;3;SOREF;3;1;475;475;expt;19;20;95;above
LCVA;above;Fluent;normal;54066;SOREFSO;3;SOREF;4;1;263;263;expt;19;20;95;above
LCVA;above;Fluent;normal;54066;SOREFSO;3;SOREF;5;1;246;246;expt;19;20;95;above
LCVA;above;Fluent;normal;54066;SOREFSO;3;SOREF;6;1;238;238;expt;19;20;95;above
LCVA;above;Fluent;normal;54066;SOREFSO;3;SOREF;7;1;435;435;expt;19;20;95;above
LCVA;above;Fluent;normal;54066;SOREFSO;3;SOREF;8;1;379;379;expt;19;20;95;above
LCVA;above;Fluent;normal;54066;SOREFSO;3;SOREF;9;1;170;170;expt;19;20;95;above
LCVA;above;Fluent;normal;54066;SOREFSO;3;SOREF;10;1;874;874;expt;19;20;95;above
LCVA;above;Fluent;normal;54066;SOREFSO;3;SOREF;11;1;412;412;expt;19;20;95;above
LCVA;above;Fluent;normal;54066;SOREFSO;3;SOREF;12;1;327;327;expt;19;20;95;above
LCVA;above;Fluent;normal;54066;SOREFSO;3;SOREF;13;0;422;422;expt;19;20;95;above
LCVA;above;Fluent;normal;54066;SOREFSO;3;SOREF;14;1;331;331;expt;19;20;95;above
LCVA;above;Fluent;normal;54066;SOREFSO;3;SOREF;15;1;495;495;expt;19;20;95;above
LCVA;above;Fluent;normal;54066;SOREFSO;3;SOREF;16;1;374;374;expt;19;20;95;above
LCVA;above;Fluent;normal;54066;SOREFSO;3;SOREF;17;1;475;475;expt;19;20;95;above
LCVA;above;Fluent;normal;54066;SOREFSO;3;SOREF;18;1;330;330;expt;19;20;95;above
LCVA;above;Fluent;normal;54066;SOREFSO;3;SOREF;19;1;566;566;expt;19;20;95;above
LCVA;above;Fluent;normal;54066;SOREFSO;3;SOREF;20;1;1949;1639,26996;expt;19;20;95;above
LCVA;above;Fluent;normal;54066;SOREFSSREF;1;SOREF;1;1;370;370;expt;19;20;95;above
LCVA;above;Fluent;normal;54066;SOREFSSREF;1;SOREF;2;1;335;335;expt;19;20;95;above
LCVA;above;Fluent;normal;54066;SOREFSSREF;1;SOREF;3;1;475;475;expt;19;20;95;above
LCVA;above;Fluent;normal;54066;SOREFSSREF;1;SOREF;4;1;263;263;expt;19;20;95;above
LCVA;above;Fluent;normal;54066;SOREFSSREF;1;SOREF;5;1;246;246;expt;19;20;95;above
LCVA;above;Fluent;normal;54066;SOREFSSREF;1;SOREF;6;1;238;238;expt;19;20;95;above
LCVA;above;Fluent;normal;54066;SOREFSSREF;1;SOREF;7;1;435;435;expt;19;20;95;above
LCVA;above;Fluent;normal;54066;SOREFSSREF;1;SOREF;8;1;379;379;expt;19;20;95;above
LCVA;above;Fluent;normal;54066;SOREFSSREF;1;SOREF;9;1;170;170;expt;19;20;95;above
LCVA;above;Fluent;normal;54066;SOREFSSREF;1;SOREF;10;1;874;874;expt;19;20;95;above
LCVA;above;Fluent;normal;54066;SOREFSSREF;1;SOREF;11;1;412;412;expt;19;20;95;above
LCVA;above;Fluent;normal;54066;SOREFSSREF;1;SOREF;12;1;327;327;expt;19;20;95;above
LCVA;above;Fluent;normal;54066;SOREFSSREF;1;SOREF;13;0;422;422;expt;19;20;95;above
LCVA;above;Fluent;normal;54066;SOREFSSREF;1;SOREF;14;1;331;331;expt;19;20;95;above
LCVA;above;Fluent;normal;54066;SOREFSSREF;1;SOREF;15;1;495;495;expt;19;20;95;above
LCVA;above;Fluent;normal;54066;SOREFSSREF;1;SOREF;16;1;374;374;expt;19;20;95;above
LCVA;above;Fluent;normal;54066;SOREFSSREF;1;SOREF;17;1;475;475;expt;19;20;95;above
LCVA;above;Fluent;normal;54066;SOREFSSREF;1;SOREF;18;1;330;330;expt;19;20;95;above
LCVA;above;Fluent;normal;54066;SOREFSSREF;1;SOREF;19;1;566;566;expt;19;20;95;above
LCVA;above;Fluent;normal;54066;SOREFSSREF;1;SOREF;20;1;1949;1639,26996;expt;19;20;95;above
LCVA;above;Fluent;normal;54066;SOREFSSREF;1;SSREF;1;1;379;379;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOREFSSREF;1;SSREF;2;1;647;647;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOREFSSREF;1;SSREF;3;1;228;228;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOREFSSREF;1;SSREF;4;1;1493;1369,040956;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOREFSSREF;1;SSREF;5;1;362;362;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOREFSSREF;1;SSREF;6;1;908;908;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOREFSSREF;1;SSREF;7;1;356;356;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOREFSSREF;1;SSREF;8;1;222;222;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOREFSSREF;1;SSREF;9;1;214;214;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOREFSSREF;1;SSREF;10;1;66;66;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOREFSSREF;1;SSREF;11;1;411;411;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOREFSSREF;1;SSREF;12;1;223;223;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOREFSSREF;1;SSREF;13;1;526;526;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOREFSSREF;1;SSREF;14;1;321;321;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOREFSSREF;1;SSREF;15;1;121;121;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOREFSSREF;1;SSREF;16;1;224;224;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOREFSSREF;1;SSREF;17;1;436;436;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOREFSSREF;1;SSREF;18;1;95;95;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOREFSSREF;1;SSREF;19;1;413;413;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOREFSSREF;1;SSREF;20;1;248;248;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOSS;1;SO;1;1;111;111;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;SOSS;1;SO;2;1;463;463;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;SOSS;1;SO;3;1;456;456;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;SOSS;1;SO;4;1;585;585;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;SOSS;1;SO;5;1;409;409;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;SOSS;1;SO;6;1;377;377;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;SOSS;1;SO;7;1;337;337;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;SOSS;1;SO;8;1;449;449;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;SOSS;1;SO;9;1;373;373;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;SOSS;1;SO;10;1;397;397;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;SOSS;1;SO;11;1;228;228;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;SOSS;1;SO;12;1;1761;1761;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;SOSS;1;SO;13;1;248;248;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;SOSS;1;SO;14;1;429;429;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;SOSS;1;SO;15;1;339;339;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;SOSS;1;SO;16;1;307;307;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;SOSS;1;SO;17;1;229;229;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;SOSS;1;SO;18;1;1581;1581;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;SOSS;1;SO;19;1;178;178;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;SOSS;1;SO;20;1;1393;1393;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;SOSS;1;SS;1;1;351;351;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOSS;1;SS;2;1;199;199;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOSS;1;SS;3;1;306;306;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOSS;1;SS;4;1;148;148;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOSS;1;SS;5;1;407;407;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOSS;1;SS;6;1;233;233;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOSS;1;SS;7;1;226;226;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOSS;1;SS;8;1;115;115;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOSS;1;SS;9;1;450;450;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOSS;1;SS;10;1;242;242;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOSS;1;SS;11;1;319;319;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOSS;1;SS;12;1;225;225;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOSS;1;SS;13;1;1832;1431,189114;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOSS;1;SS;14;1;344;344;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOSS;1;SS;15;1;59;59;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOSS;1;SS;16;1;105;105;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOSS;1;SS;17;1;149;149;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOSS;1;SS;18;1;267;267;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOSS;1;SS;19;1;281;281;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SOSS;1;SS;20;1;176;176;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SSPROSS;2;SS;1;1;351;351;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SSPROSS;2;SS;2;1;199;199;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SSPROSS;2;SS;3;1;306;306;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SSPROSS;2;SS;4;1;148;148;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SSPROSS;2;SS;5;1;407;407;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SSPROSS;2;SS;6;1;233;233;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SSPROSS;2;SS;7;1;226;226;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SSPROSS;2;SS;8;1;115;115;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SSPROSS;2;SS;9;1;450;450;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SSPROSS;2;SS;10;1;242;242;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SSPROSS;2;SS;11;1;319;319;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SSPROSS;2;SS;12;1;225;225;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SSPROSS;2;SS;13;1;1832;1431,189114;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SSPROSS;2;SS;14;1;344;344;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SSPROSS;2;SS;15;1;59;59;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SSPROSS;2;SS;16;1;105;105;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SSPROSS;2;SS;17;1;149;149;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SSPROSS;2;SS;18;1;267;267;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SSPROSS;2;SS;19;1;281;281;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SSPROSS;2;SS;20;1;176;176;base;20;20;100;above
LCVA;above;Fluent;normal;54066;SSPROSS;2;SSPRO;1;1;383;383;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;SSPROSS;2;SSPRO;2;1;234;234;expt;20;20;100;above
LCVA;above;Fluent;normal;54066;SSPROSS;2;SSPRO;3;1;278;278;expt;20;20;100;above
