"grp" "aphgrp" "subj" "contr" "sent" "item" "seg" "acc" "rt" "senttype"
"67787" "EC" "EC" 24030 "SOSS" "SO" 13 "a" 1 402 "expt"
"67788" "EC" "EC" 24030 "SOSS" "SO" 13 "b" 1 484 "expt"
"67789" "EC" "EC" 24030 "SOSS" "SO" 13 "c" 1 333 "expt"
"67790" "EC" "EC" 24030 "SOSS" "SO" 13 "d" 1 1589 "expt"
"67791" "EC" "EC" 24030 "SOSS" "SO" 13 "e" 1 1082 "expt"
"67792" "EC" "EC" 24030 "SOSS" "SO" 13 "f" 1 1738 "expt"
"67793" "EC" "EC" 24030 "SOSS" "SO" 14 "a" 1 172 "expt"
"67794" "EC" "EC" 24030 "SOSS" "SO" 14 "b" 1 217 "expt"
"67795" "EC" "EC" 24030 "SOSS" "SO" 14 "c" 1 325 "expt"
"67796" "EC" "EC" 24030 "SOSS" "SO" 14 "d" 1 3445 "expt"
"67797" "EC" "EC" 24030 "SOSS" "SO" 14 "e" 1 19 "expt"
"67798" "EC" "EC" 24030 "SOSS" "SO" 14 "f" 1 NA "expt"
"67799" "EC" "EC" 24030 "SOSS" "SO" 15 "a" 0 213 "expt"
"67800" "EC" "EC" 24030 "SOSS" "SO" 15 "b" 0 364 "expt"
"67801" "EC" "EC" 24030 "SOSS" "SO" 15 "c" 0 282 "expt"
"67802" "EC" "EC" 24030 "SOSS" "SO" 15 "d" 0 367 "expt"
"67803" "EC" "EC" 24030 "SOSS" "SO" 15 "e" 0 419 "expt"
"67804" "EC" "EC" 24030 "SOSS" "SO" 15 "f" 0 NA "expt"
"67805" "EC" "EC" 24030 "SOSS" "SO" 16 "a" 1 70 "expt"
"67806" "EC" "EC" 24030 "SOSS" "SO" 16 "b" 1 21 "expt"
"67807" "EC" "EC" 24030 "SOSS" "SO" 16 "c" 1 271 "expt"
"67808" "EC" "EC" 24030 "SOSS" "SO" 16 "d" 1 1440 "expt"
"67809" "EC" "EC" 24030 "SOSS" "SO" 16 "e" 1 107 "expt"
"67810" "EC" "EC" 24030 "SOSS" "SO" 16 "f" 1 NA "expt"
"67811" "EC" "EC" 24030 "SOSS" "SO" 17 "a" 1 262 "expt"
"67812" "EC" "EC" 24030 "SOSS" "SO" 17 "b" 1 349 "expt"
"67813" "EC" "EC" 24030 "SOSS" "SO" 17 "c" 1 273 "expt"
"67814" "EC" "EC" 24030 "SOSS" "SO" 17 "d" 1 689 "expt"
"67815" "EC" "EC" 24030 "SOSS" "SO" 17 "e" 1 1736 "expt"
"67816" "EC" "EC" 24030 "SOSS" "SO" 17 "f" 1 NA "expt"
"67817" "EC" "EC" 24030 "SOSS" "SO" 18 "a" 1 184 "expt"
"67818" "EC" "EC" 24030 "SOSS" "SO" 18 "b" 1 114 "expt"
"67819" "EC" "EC" 24030 "SOSS" "SO" 18 "c" 1 197 "expt"
"67820" "EC" "EC" 24030 "SOSS" "SO" 18 "d" 1 911 "expt"
"67821" "EC" "EC" 24030 "SOSS" "SO" 18 "e" 1 130 "expt"
"67822" "EC" "EC" 24030 "SOSS" "SO" 18 "f" 1 834 "expt"
"67823" "EC" "EC" 24030 "SOSS" "SO" 19 "a" 1 136 "expt"
"67824" "EC" "EC" 24030 "SOSS" "SO" 19 "b" 1 461 "expt"
"67825" "EC" "EC" 24030 "SOSS" "SO" 19 "c" 1 492 "expt"
"67826" "EC" "EC" 24030 "SOSS" "SO" 19 "d" 1 508 "expt"
"67827" "EC" "EC" 24030 "SOSS" "SO" 19 "e" 1 329 "expt"
"67828" "EC" "EC" 24030 "SOSS" "SO" 19 "f" 1 NA "expt"
"67829" "EC" "EC" 24030 "SOSS" "SO" 20 "a" 1 144 "expt"
"67830" "EC" "EC" 24030 "SOSS" "SO" 20 "b" 1 7 "expt"
"67831" "EC" "EC" 24030 "SOSS" "SO" 20 "c" 1 125 "expt"
"67832" "EC" "EC" 24030 "SOSS" "SO" 20 "d" 1 107 "expt"
"67833" "EC" "EC" 24030 "SOSS" "SO" 20 "e" 1 76 "expt"
"67834" "EC" "EC" 24030 "SOSS" "SO" 20 "f" 1 NA "expt"
"67835" "EC" "EC" 24030 "SOSS" "SS" 1 "a" 1 338 "base"
"67836" "EC" "EC" 24030 "SOSS" "SS" 1 "b" 1 242 "base"
"67837" "EC" "EC" 24030 "SOSS" "SS" 1 "c" 1 455 "base"
"67838" "EC" "EC" 24030 "SOSS" "SS" 1 "d" 1 139 "base"
"67839" "EC" "EC" 24030 "SOSS" "SS" 1 "e" 1 229 "base"
"67840" "EC" "EC" 24030 "SOSS" "SS" 1 "f" 1 997 "base"
"67841" "EC" "EC" 24030 "SOSS" "SS" 2 "a" 0 60 "base"
"67842" "EC" "EC" 24030 "SOSS" "SS" 2 "b" 0 160 "base"
"67843" "EC" "EC" 24030 "SOSS" "SS" 2 "c" 0 27 "base"
"67844" "EC" "EC" 24030 "SOSS" "SS" 2 "d" 0 119 "base"
"67845" "EC" "EC" 24030 "SOSS" "SS" 2 "e" 0 62 "base"
"67846" "EC" "EC" 24030 "SOSS" "SS" 2 "f" 0 NA "base"
"67847" "EC" "EC" 24030 "SOSS" "SS" 3 "a" 1 0 "base"
"67848" "EC" "EC" 24030 "SOSS" "SS" 3 "b" 1 27 "base"
"67849" "EC" "EC" 24030 "SOSS" "SS" 3 "c" 1 92 "base"
"67850" "EC" "EC" 24030 "SOSS" "SS" 3 "d" 1 1941 "base"
"67851" "EC" "EC" 24030 "SOSS" "SS" 3 "e" 1 2071 "base"
"67852" "EC" "EC" 24030 "SOSS" "SS" 3 "f" 1 NA "base"
"67853" "EC" "EC" 24030 "SOSS" "SS" 4 "a" 1 306 "base"
"67854" "EC" "EC" 24030 "SOSS" "SS" 4 "b" 1 367 "base"
"67855" "EC" "EC" 24030 "SOSS" "SS" 4 "c" 1 91 "base"
"67856" "EC" "EC" 24030 "SOSS" "SS" 4 "d" 1 268 "base"
"67857" "EC" "EC" 24030 "SOSS" "SS" 4 "e" 1 747 "base"
"67858" "EC" "EC" 24030 "SOSS" "SS" 4 "f" 1 NA "base"
"67859" "EC" "EC" 24030 "SOSS" "SS" 5 "a" 1 2470 "base"
"67860" "EC" "EC" 24030 "SOSS" "SS" 5 "b" 1 181 "base"
"67861" "EC" "EC" 24030 "SOSS" "SS" 5 "c" 1 523 "base"
"67862" "EC" "EC" 24030 "SOSS" "SS" 5 "d" 1 279 "base"
"67863" "EC" "EC" 24030 "SOSS" "SS" 5 "e" 1 1936 "base"
"67864" "EC" "EC" 24030 "SOSS" "SS" 5 "f" 1 NA "base"
"67865" "EC" "EC" 24030 "SOSS" "SS" 6 "a" 1 184 "base"
"67866" "EC" "EC" 24030 "SOSS" "SS" 6 "b" 1 95 "base"
"67867" "EC" "EC" 24030 "SOSS" "SS" 6 "c" 1 18 "base"
"67868" "EC" "EC" 24030 "SOSS" "SS" 6 "d" 1 88 "base"
"67869" "EC" "EC" 24030 "SOSS" "SS" 6 "e" 1 162 "base"
"67870" "EC" "EC" 24030 "SOSS" "SS" 6 "f" 1 NA "base"
"67871" "EC" "EC" 24030 "SOSS" "SS" 7 "a" 1 250 "base"
"67872" "EC" "EC" 24030 "SOSS" "SS" 7 "b" 1 309 "base"
"67873" "EC" "EC" 24030 "SOSS" "SS" 7 "c" 1 437 "base"
"67874" "EC" "EC" 24030 "SOSS" "SS" 7 "d" 1 867 "base"
"67875" "EC" "EC" 24030 "SOSS" "SS" 7 "e" 1 261 "base"
"67876" "EC" "EC" 24030 "SOSS" "SS" 7 "f" 1 NA "base"
"67877" "EC" "EC" 24030 "SOSS" "SS" 8 "a" 1 23 "base"
"67878" "EC" "EC" 24030 "SOSS" "SS" 8 "b" 1 54 "base"
"67879" "EC" "EC" 24030 "SOSS" "SS" 8 "c" 1 75 "base"
"67880" "EC" "EC" 24030 "SOSS" "SS" 8 "d" 1 80 "base"
"67881" "EC" "EC" 24030 "SOSS" "SS" 8 "e" 1 165 "base"
"67882" "EC" "EC" 24030 "SOSS" "SS" 8 "f" 1 NA "base"
"67883" "EC" "EC" 24030 "SOSS" "SS" 9 "a" 1 129 "base"
"67884" "EC" "EC" 24030 "SOSS" "SS" 9 "b" 1 175 "base"
"67885" "EC" "EC" 24030 "SOSS" "SS" 9 "c" 1 209 "base"
"67886" "EC" "EC" 24030 "SOSS" "SS" 9 "d" 1 215 "base"
"67887" "EC" "EC" 24030 "SOSS" "SS" 9 "e" 1 2569 "base"
"67888" "EC" "EC" 24030 "SOSS" "SS" 9 "f" 1 NA "base"
"67889" "EC" "EC" 24030 "SOSS" "SS" 10 "a" 0 144 "base"
"67890" "EC" "EC" 24030 "SOSS" "SS" 10 "b" 0 189 "base"
"67891" "EC" "EC" 24030 "SOSS" "SS" 10 "c" 0 1306 "base"
"67892" "EC" "EC" 24030 "SOSS" "SS" 10 "d" 0 597 "base"
"67893" "EC" "EC" 24030 "SOSS" "SS" 10 "e" 0 91 "base"
"67894" "EC" "EC" 24030 "SOSS" "SS" 10 "f" 0 787 "base"
"67895" "EC" "EC" 24030 "SOSS" "SS" 11 "a" 1 1224 "base"
"67896" "EC" "EC" 24030 "SOSS" "SS" 11 "b" 1 1037 "base"
"67897" "EC" "EC" 24030 "SOSS" "SS" 11 "c" 1 679 "base"
"67898" "EC" "EC" 24030 "SOSS" "SS" 11 "d" 1 315 "base"
"67899" "EC" "EC" 24030 "SOSS" "SS" 11 "e" 1 385 "base"
"67900" "EC" "EC" 24030 "SOSS" "SS" 11 "f" 1 NA "base"
"67901" "EC" "EC" 24030 "SOSS" "SS" 12 "b" 1 361 "base"
"67902" "EC" "EC" 24030 "SOSS" "SS" 12 "c" 1 772 "base"
"67903" "EC" "EC" 24030 "SOSS" "SS" 12 "d" 1 257 "base"
"67904" "EC" "EC" 24030 "SOSS" "SS" 12 "e" 1 395 "base"
"67905" "EC" "EC" 24030 "SOSS" "SS" 12 "f" 1 NA "base"
"67906" "EC" "EC" 24030 "SOSS" "SS" 13 "a" 0 243 "base"
"67907" "EC" "EC" 24030 "SOSS" "SS" 13 "b" 0 502 "base"
"67908" "EC" "EC" 24030 "SOSS" "SS" 13 "c" 0 490 "base"
"67909" "EC" "EC" 24030 "SOSS" "SS" 13 "d" 0 2964 "base"
"67910" "EC" "EC" 24030 "SOSS" "SS" 13 "e" 0 2397 "base"
"67911" "EC" "EC" 24030 "SOSS" "SS" 13 "f" 0 NA "base"
"67912" "EC" "EC" 24030 "SOSS" "SS" 14 "a" 1 92 "base"
"67913" "EC" "EC" 24030 "SOSS" "SS" 14 "b" 1 163 "base"
"67914" "EC" "EC" 24030 "SOSS" "SS" 14 "c" 1 30 "base"
"67915" "EC" "EC" 24030 "SOSS" "SS" 14 "d" 1 76 "base"
"67916" "EC" "EC" 24030 "SOSS" "SS" 14 "e" 1 173 "base"
"67917" "EC" "EC" 24030 "SOSS" "SS" 14 "f" 1 797 "base"
"67918" "EC" "EC" 24030 "SOSS" "SS" 16 "a" 1 4 "base"
"67919" "EC" "EC" 24030 "SOSS" "SS" 16 "b" 1 101 "base"
"67920" "EC" "EC" 24030 "SOSS" "SS" 16 "c" 1 107 "base"
"67921" "EC" "EC" 24030 "SOSS" "SS" 16 "d" 1 265 "base"
"67922" "EC" "EC" 24030 "SOSS" "SS" 16 "e" 1 113 "base"
"67923" "EC" "EC" 24030 "SOSS" "SS" 16 "f" 1 NA "base"
"67924" "EC" "EC" 24030 "SOSS" "SS" 17 "a" 1 243 "base"
"67925" "EC" "EC" 24030 "SOSS" "SS" 17 "b" 1 259 "base"
"67926" "EC" "EC" 24030 "SOSS" "SS" 17 "c" 1 145 "base"
"67927" "EC" "EC" 24030 "SOSS" "SS" 17 "d" 1 137 "base"
"67928" "EC" "EC" 24030 "SOSS" "SS" 17 "e" 1 61 "base"
"67929" "EC" "EC" 24030 "SOSS" "SS" 17 "f" 1 NA "base"
"67930" "EC" "EC" 24030 "SOSS" "SS" 18 "a" 0 8 "base"
"67931" "EC" "EC" 24030 "SOSS" "SS" 18 "b" 0 214 "base"
"67932" "EC" "EC" 24030 "SOSS" "SS" 18 "c" 0 203 "base"
"67933" "EC" "EC" 24030 "SOSS" "SS" 18 "d" 0 189 "base"
"67934" "EC" "EC" 24030 "SOSS" "SS" 18 "e" 0 532 "base"
"67935" "EC" "EC" 24030 "SOSS" "SS" 18 "f" 0 NA "base"
"67936" "EC" "EC" 24030 "SOSS" "SS" 19 "a" 1 298 "base"
"67937" "EC" "EC" 24030 "SOSS" "SS" 19 "b" 1 223 "base"
"67938" "EC" "EC" 24030 "SOSS" "SS" 19 "c" 1 175 "base"
"67939" "EC" "EC" 24030 "SOSS" "SS" 19 "d" 1 533 "base"
"67940" "EC" "EC" 24030 "SOSS" "SS" 19 "e" 1 455 "base"
"67941" "EC" "EC" 24030 "SOSS" "SS" 19 "f" 1 NA "base"
"67942" "EC" "EC" 24030 "SOSS" "SS" 20 "a" 1 137 "base"
"67943" "EC" "EC" 24030 "SOSS" "SS" 20 "b" 1 924 "base"
"67944" "EC" "EC" 24030 "SOSS" "SS" 20 "c" 1 191 "base"
"67945" "EC" "EC" 24030 "SOSS" "SS" 20 "d" 1 106 "base"
"67946" "EC" "EC" 24030 "SOSS" "SS" 20 "e" 1 159 "base"
"67947" "EC" "EC" 24030 "SOSS" "SS" 20 "f" 1 NA "base"
"70081" "EC" "EC" 24031 "SOSS" "SO" 1 "a" 1 686 "expt"
"70082" "EC" "EC" 24031 "SOSS" "SO" 1 "b" 1 950 "expt"
"70083" "EC" "EC" 24031 "SOSS" "SO" 1 "c" 1 364 "expt"
"70084" "EC" "EC" 24031 "SOSS" "SO" 1 "d" 1 704 "expt"
"70085" "EC" "EC" 24031 "SOSS" "SO" 1 "e" 1 654 "expt"
"70086" "EC" "EC" 24031 "SOSS" "SO" 1 "f" 1 NA "expt"
"70087" "EC" "EC" 24031 "SOSS" "SO" 2 "a" 1 369 "expt"
"70088" "EC" "EC" 24031 "SOSS" "SO" 2 "b" 1 367 "expt"
"70089" "EC" "EC" 24031 "SOSS" "SO" 2 "c" 1 401 "expt"
"70090" "EC" "EC" 24031 "SOSS" "SO" 2 "d" 1 513 "expt"
"70091" "EC" "EC" 24031 "SOSS" "SO" 2 "e" 1 721 "expt"
"70092" "EC" "EC" 24031 "SOSS" "SO" 2 "f" 1 NA "expt"
"70093" "EC" "EC" 24031 "SOSS" "SO" 3 "a" 1 112 "expt"
"70094" "EC" "EC" 24031 "SOSS" "SO" 3 "b" 1 533 "expt"
"70095" "EC" "EC" 24031 "SOSS" "SO" 3 "c" 1 589 "expt"
"70096" "EC" "EC" 24031 "SOSS" "SO" 3 "d" 1 1244 "expt"
"70097" "EC" "EC" 24031 "SOSS" "SO" 3 "e" 1 663 "expt"
"70098" "EC" "EC" 24031 "SOSS" "SO" 3 "f" 1 NA "expt"
"70099" "EC" "EC" 24031 "SOSS" "SO" 4 "a" 1 210 "expt"
"70100" "EC" "EC" 24031 "SOSS" "SO" 4 "b" 1 376 "expt"
"70101" "EC" "EC" 24031 "SOSS" "SO" 4 "c" 1 447 "expt"
"70102" "EC" "EC" 24031 "SOSS" "SO" 4 "d" 1 621 "expt"
"70103" "EC" "EC" 24031 "SOSS" "SO" 4 "e" 1 475 "expt"
"70104" "EC" "EC" 24031 "SOSS" "SO" 4 "f" 1 NA "expt"
"70105" "EC" "EC" 24031 "SOSS" "SO" 5 "a" 1 199 "expt"
"70106" "EC" "EC" 24031 "SOSS" "SO" 5 "b" 1 841 "expt"
"70107" "EC" "EC" 24031 "SOSS" "SO" 5 "c" 1 807 "expt"
"70108" "EC" "EC" 24031 "SOSS" "SO" 5 "d" 1 831 "expt"
"70109" "EC" "EC" 24031 "SOSS" "SO" 5 "e" 1 856 "expt"
"70110" "EC" "EC" 24031 "SOSS" "SO" 5 "f" 1 NA "expt"
"70111" "EC" "EC" 24031 "SOSS" "SO" 6 "a" 1 1801 "expt"
"70112" "EC" "EC" 24031 "SOSS" "SO" 6 "b" 1 593 "expt"
"70113" "EC" "EC" 24031 "SOSS" "SO" 6 "c" 1 300 "expt"
"70114" "EC" "EC" 24031 "SOSS" "SO" 6 "d" 1 327 "expt"
"70115" "EC" "EC" 24031 "SOSS" "SO" 6 "e" 1 335 "expt"
"70116" "EC" "EC" 24031 "SOSS" "SO" 6 "f" 1 NA "expt"
"70117" "EC" "EC" 24031 "SOSS" "SO" 7 "a" 1 969 "expt"
"70118" "EC" "EC" 24031 "SOSS" "SO" 7 "b" 1 641 "expt"
"70119" "EC" "EC" 24031 "SOSS" "SO" 7 "c" 1 943 "expt"
"70120" "EC" "EC" 24031 "SOSS" "SO" 7 "d" 1 358 "expt"
"70121" "EC" "EC" 24031 "SOSS" "SO" 7 "e" 1 769 "expt"
"70122" "EC" "EC" 24031 "SOSS" "SO" 7 "f" 1 NA "expt"
"70123" "EC" "EC" 24031 "SOSS" "SO" 8 "a" 1 215 "expt"
"70124" "EC" "EC" 24031 "SOSS" "SO" 8 "b" 1 425 "expt"
"70125" "EC" "EC" 24031 "SOSS" "SO" 8 "c" 1 157 "expt"
"70126" "EC" "EC" 24031 "SOSS" "SO" 8 "d" 1 515 "expt"
"70127" "EC" "EC" 24031 "SOSS" "SO" 8 "e" 1 617 "expt"
"70128" "EC" "EC" 24031 "SOSS" "SO" 8 "f" 1 NA "expt"
"70129" "EC" "EC" 24031 "SOSS" "SO" 9 "a" 1 1133 "expt"
"70130" "EC" "EC" 24031 "SOSS" "SO" 9 "b" 1 1225 "expt"
"70131" "EC" "EC" 24031 "SOSS" "SO" 9 "c" 1 1876 "expt"
"70132" "EC" "EC" 24031 "SOSS" "SO" 9 "d" 1 1833 "expt"
"70133" "EC" "EC" 24031 "SOSS" "SO" 9 "e" 1 1675 "expt"
"70134" "EC" "EC" 24031 "SOSS" "SO" 9 "f" 1 NA "expt"
"70135" "EC" "EC" 24031 "SOSS" "SO" 10 "a" 1 344 "expt"
"70136" "EC" "EC" 24031 "SOSS" "SO" 10 "b" 1 353 "expt"
"70137" "EC" "EC" 24031 "SOSS" "SO" 10 "c" 1 343 "expt"
"70138" "EC" "EC" 24031 "SOSS" "SO" 10 "d" 1 476 "expt"
"70139" "EC" "EC" 24031 "SOSS" "SO" 10 "e" 1 597 "expt"
"70140" "EC" "EC" 24031 "SOSS" "SO" 10 "f" 1 NA "expt"
"70141" "EC" "EC" 24031 "SOSS" "SO" 11 "a" 1 260 "expt"
"70142" "EC" "EC" 24031 "SOSS" "SO" 11 "b" 1 621 "expt"
"70143" "EC" "EC" 24031 "SOSS" "SO" 11 "c" 1 415 "expt"
"70144" "EC" "EC" 24031 "SOSS" "SO" 11 "d" 1 645 "expt"
"70145" "EC" "EC" 24031 "SOSS" "SO" 11 "e" 1 882 "expt"
"70146" "EC" "EC" 24031 "SOSS" "SO" 11 "f" 1 NA "expt"
"70147" "EC" "EC" 24031 "SOSS" "SO" 12 "a" 1 247 "expt"
"70148" "EC" "EC" 24031 "SOSS" "SO" 12 "b" 1 304 "expt"
"70149" "EC" "EC" 24031 "SOSS" "SO" 12 "c" 1 309 "expt"
"70150" "EC" "EC" 24031 "SOSS" "SO" 12 "d" 1 451 "expt"
"70151" "EC" "EC" 24031 "SOSS" "SO" 12 "e" 1 557 "expt"
"70152" "EC" "EC" 24031 "SOSS" "SO" 12 "f" 1 NA "expt"
"70153" "EC" "EC" 24031 "SOSS" "SO" 13 "a" 1 206 "expt"
"70154" "EC" "EC" 24031 "SOSS" "SO" 13 "b" 1 325 "expt"
"70155" "EC" "EC" 24031 "SOSS" "SO" 13 "c" 1 229 "expt"
"70156" "EC" "EC" 24031 "SOSS" "SO" 13 "d" 1 700 "expt"
"70157" "EC" "EC" 24031 "SOSS" "SO" 13 "e" 1 611 "expt"
"70158" "EC" "EC" 24031 "SOSS" "SO" 13 "f" 1 NA "expt"
"70159" "EC" "EC" 24031 "SOSS" "SO" 14 "a" 1 82 "expt"
"70160" "EC" "EC" 24031 "SOSS" "SO" 14 "b" 1 432 "expt"
"70161" "EC" "EC" 24031 "SOSS" "SO" 14 "c" 1 436 "expt"
"70162" "EC" "EC" 24031 "SOSS" "SO" 14 "d" 1 501 "expt"
"70163" "EC" "EC" 24031 "SOSS" "SO" 14 "e" 1 442 "expt"
"70164" "EC" "EC" 24031 "SOSS" "SO" 14 "f" 1 NA "expt"
"70165" "EC" "EC" 24031 "SOSS" "SO" 15 "a" 1 570 "expt"
"70166" "EC" "EC" 24031 "SOSS" "SO" 15 "b" 1 573 "expt"
"70167" "EC" "EC" 24031 "SOSS" "SO" 15 "c" 1 915 "expt"
"70168" "EC" "EC" 24031 "SOSS" "SO" 15 "d" 1 959 "expt"
"70169" "EC" "EC" 24031 "SOSS" "SO" 15 "e" 1 1163 "expt"
"70170" "EC" "EC" 24031 "SOSS" "SO" 15 "f" 1 NA "expt"
"70171" "EC" "EC" 24031 "SOSS" "SO" 16 "a" 1 189 "expt"
"70172" "EC" "EC" 24031 "SOSS" "SO" 16 "b" 1 476 "expt"
"70173" "EC" "EC" 24031 "SOSS" "SO" 16 "c" 1 239 "expt"
"70174" "EC" "EC" 24031 "SOSS" "SO" 16 "d" 1 521 "expt"
"70175" "EC" "EC" 24031 "SOSS" "SO" 16 "e" 1 635 "expt"
"70176" "EC" "EC" 24031 "SOSS" "SO" 16 "f" 1 NA "expt"
"70177" "EC" "EC" 24031 "SOSS" "SO" 17 "a" 1 344 "expt"
"70178" "EC" "EC" 24031 "SOSS" "SO" 17 "b" 1 333 "expt"
"70179" "EC" "EC" 24031 "SOSS" "SO" 17 "c" 1 721 "expt"
"70180" "EC" "EC" 24031 "SOSS" "SO" 17 "d" 1 737 "expt"
"70181" "EC" "EC" 24031 "SOSS" "SO" 17 "e" 1 953 "expt"
"70182" "EC" "EC" 24031 "SOSS" "SO" 17 "f" 1 NA "expt"
"70183" "EC" "EC" 24031 "SOSS" "SO" 18 "a" 1 255 "expt"
"70184" "EC" "EC" 24031 "SOSS" "SO" 18 "b" 1 451 "expt"
"70185" "EC" "EC" 24031 "SOSS" "SO" 18 "c" 1 261 "expt"
"70186" "EC" "EC" 24031 "SOSS" "SO" 18 "d" 1 1102 "expt"
"70187" "EC" "EC" 24031 "SOSS" "SO" 18 "e" 1 539 "expt"
"70188" "EC" "EC" 24031 "SOSS" "SO" 18 "f" 1 NA "expt"
"70189" "EC" "EC" 24031 "SOSS" "SO" 19 "a" 1 5 "expt"
"70190" "EC" "EC" 24031 "SOSS" "SO" 19 "b" 1 685 "expt"
"70191" "EC" "EC" 24031 "SOSS" "SO" 19 "c" 1 726 "expt"
"70192" "EC" "EC" 24031 "SOSS" "SO" 19 "d" 1 908 "expt"
"70193" "EC" "EC" 24031 "SOSS" "SO" 19 "e" 1 769 "expt"
"70194" "EC" "EC" 24031 "SOSS" "SO" 19 "f" 1 NA "expt"
"70195" "EC" "EC" 24031 "SOSS" "SO" 20 "a" 1 267 "expt"
"70196" "EC" "EC" 24031 "SOSS" "SO" 20 "b" 1 503 "expt"
"70197" "EC" "EC" 24031 "SOSS" "SO" 20 "c" 1 413 "expt"
"70198" "EC" "EC" 24031 "SOSS" "SO" 20 "d" 1 778 "expt"
"70199" "EC" "EC" 24031 "SOSS" "SO" 20 "e" 1 445 "expt"
"70200" "EC" "EC" 24031 "SOSS" "SO" 20 "f" 1 NA "expt"
"70201" "EC" "EC" 24031 "SOSS" "SS" 1 "a" 1 357 "base"
"70202" "EC" "EC" 24031 "SOSS" "SS" 1 "b" 1 747 "base"
"70203" "EC" "EC" 24031 "SOSS" "SS" 1 "c" 1 798 "base"
"70204" "EC" "EC" 24031 "SOSS" "SS" 1 "d" 1 499 "base"
"70205" "EC" "EC" 24031 "SOSS" "SS" 1 "e" 1 981 "base"
"70206" "EC" "EC" 24031 "SOSS" "SS" 1 "f" 1 NA "base"
"70207" "EC" "EC" 24031 "SOSS" "SS" 2 "a" 1 223 "base"
"70208" "EC" "EC" 24031 "SOSS" "SS" 2 "b" 1 576 "base"
"70209" "EC" "EC" 24031 "SOSS" "SS" 2 "c" 1 507 "base"
"70210" "EC" "EC" 24031 "SOSS" "SS" 2 "d" 1 478 "base"
"70211" "EC" "EC" 24031 "SOSS" "SS" 2 "e" 1 357 "base"
"70212" "EC" "EC" 24031 "SOSS" "SS" 2 "f" 1 NA "base"
"70213" "EC" "EC" 24031 "SOSS" "SS" 3 "a" 1 25 "base"
"70214" "EC" "EC" 24031 "SOSS" "SS" 3 "b" 1 379 "base"
"70215" "EC" "EC" 24031 "SOSS" "SS" 3 "c" 1 570 "base"
"70216" "EC" "EC" 24031 "SOSS" "SS" 3 "d" 1 532 "base"
"70217" "EC" "EC" 24031 "SOSS" "SS" 3 "e" 1 542 "base"
"70218" "EC" "EC" 24031 "SOSS" "SS" 3 "f" 1 NA "base"
"70219" "EC" "EC" 24031 "SOSS" "SS" 4 "a" 1 5 "base"
"70220" "EC" "EC" 24031 "SOSS" "SS" 4 "b" 1 150 "base"
"70221" "EC" "EC" 24031 "SOSS" "SS" 4 "c" 1 354 "base"
"70222" "EC" "EC" 24031 "SOSS" "SS" 4 "d" 1 316 "base"
"70223" "EC" "EC" 24031 "SOSS" "SS" 4 "e" 1 258 "base"
"70224" "EC" "EC" 24031 "SOSS" "SS" 4 "f" 1 NA "base"
"70225" "EC" "EC" 24031 "SOSS" "SS" 5 "a" 1 390 "base"
"70226" "EC" "EC" 24031 "SOSS" "SS" 5 "b" 1 300 "base"
"70227" "EC" "EC" 24031 "SOSS" "SS" 5 "c" 1 842 "base"
"70228" "EC" "EC" 24031 "SOSS" "SS" 5 "d" 1 1031 "base"
"70229" "EC" "EC" 24031 "SOSS" "SS" 5 "e" 1 598 "base"
"70230" "EC" "EC" 24031 "SOSS" "SS" 5 "f" 1 NA "base"
"70231" "EC" "EC" 24031 "SOSS" "SS" 6 "a" 1 226 "base"
"70232" "EC" "EC" 24031 "SOSS" "SS" 6 "b" 1 375 "base"
"70233" "EC" "EC" 24031 "SOSS" "SS" 6 "c" 1 226 "base"
"70234" "EC" "EC" 24031 "SOSS" "SS" 6 "d" 1 265 "base"
"70235" "EC" "EC" 24031 "SOSS" "SS" 6 "e" 1 387 "base"
"70236" "EC" "EC" 24031 "SOSS" "SS" 6 "f" 1 NA "base"
"70237" "EC" "EC" 24031 "SOSS" "SS" 7 "a" 1 139 "base"
"70238" "EC" "EC" 24031 "SOSS" "SS" 7 "b" 1 508 "base"
"70239" "EC" "EC" 24031 "SOSS" "SS" 7 "c" 1 598 "base"
"70240" "EC" "EC" 24031 "SOSS" "SS" 7 "d" 1 618 "base"
"70241" "EC" "EC" 24031 "SOSS" "SS" 7 "e" 1 772 "base"
"70242" "EC" "EC" 24031 "SOSS" "SS" 7 "f" 1 NA "base"
"70243" "EC" "EC" 24031 "SOSS" "SS" 8 "a" 1 223 "base"
"70244" "EC" "EC" 24031 "SOSS" "SS" 8 "b" 1 454 "base"
"70245" "EC" "EC" 24031 "SOSS" "SS" 8 "c" 1 443 "base"
"70246" "EC" "EC" 24031 "SOSS" "SS" 8 "d" 1 537 "base"
"70247" "EC" "EC" 24031 "SOSS" "SS" 8 "e" 1 516 "base"
"70248" "EC" "EC" 24031 "SOSS" "SS" 8 "f" 1 NA "base"
"70249" "EC" "EC" 24031 "SOSS" "SS" 9 "a" 1 22 "base"
"70250" "EC" "EC" 24031 "SOSS" "SS" 9 "b" 1 359 "base"
"70251" "EC" "EC" 24031 "SOSS" "SS" 9 "c" 1 409 "base"
"70252" "EC" "EC" 24031 "SOSS" "SS" 9 "d" 1 550 "base"
"70253" "EC" "EC" 24031 "SOSS" "SS" 9 "e" 1 369 "base"
"70254" "EC" "EC" 24031 "SOSS" "SS" 9 "f" 1 NA "base"
